RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty
2020-06-26,PETRN10,BRPETR4N0RO2,EQUITY PUT,,,,,,0.49,,
2020-06-26,PETRN150,BRPETR4N0RS3,EQUITY PUT,,,,,,0.83,,
2020-06-26,PETRN200,BRPETR4N0RR5,EQUITY PUT,,,,,,2.54,,
2020-06-26,PETRN237,BRPETR4N0RK0,EQUITY PUT,,,,,,4.68,,
2020-06-26,PETRN265,BRPETR4N0RL8,EQUITY PUT,,,,,,6.64,,
2020-06-26,PETRN300,BRPETR4N0R75,EQUITY PUT,9.65,9.8,9.71,9.65,,10.28,3,300
2020-06-26,PETRN310,BRPETR4N0R83,EQUITY PUT,,,,,,11.04,,
2020-06-26,PETRN317,BRPETR4N0RM6,EQUITY PUT,,,,,,11.02,,
2020-06-26,PETRN320,BRPETR4N0RQ7,EQUITY PUT,,,,,,11.24,,
2020-06-26,PETRN350,BRPETR4N0RJ2,EQUITY PUT,,,,,,13.98,,
2020-06-26,PETRN360,BRPETR4N0RG8,EQUITY PUT,,,,,,14.92,,
2020-06-26,PETRN731,BRPETR4N0RH6,EQUITY PUT,,,,,,10.35,,
2020-06-26,PETRN8,BRPETR4N0RN4,EQUITY PUT,,,,,,0.25,,
2020-06-26,PETRN9,BRPETR4N0RP9,EQUITY PUT,,,,,,0.36,,
2020-06-26,PETRO290,BRPETR4O0R65,EQUITY PUT,9,9.2,9.02,9,,9.55,4,2200
2020-06-26,PETRO317,BRPETR4O0RX2,EQUITY PUT,,,,,,11.05,,
2020-06-26,PETRO320,BRPETR4O0RZ7,EQUITY PUT,,,,,,11.27,,
2020-06-26,PETRO322,BRPETR4O0RY0,EQUITY PUT,,,,,,11.5,,
2020-06-26,PETRP150,BRPETR4P0U59,EQUITY PUT,1.5,1.7,1.69,1.7,,1.74,2,10400
2020-06-26,PETRP16,BRPETR4P0VJ2,EQUITY PUT,,,,,,1.29,,
2020-06-26,PETRP168,BRPETR4P0V74,EQUITY PUT,,,,,,1.52,,
2020-06-26,PETRP17,BRPETR4P0VF0,EQUITY PUT,,,,,,1.6,,
2020-06-26,PETRP179,BRPETR4P0VB9,EQUITY PUT,,,,,,1.95,,
2020-06-26,PETRP180,BRPETR4P0U42,EQUITY PUT,,,,,,2.92,,
2020-06-26,PETRP19,BRPETR4P0VG8,EQUITY PUT,,,,,,2.34,,
2020-06-26,PETRP195,BRPETR4P0VL8,EQUITY PUT,,,,,,2.56,,
2020-06-26,PETRP2,BRPETR4P0UI6,EQUITY PUT,,,,,,3.88,,
2020-06-26,PETRP200,BRPETR4P0VM6,EQUITY PUT,2.75,2.75,2.75,2.75,,2.78,1,200
2020-06-26,PETRP209,BRPETR4P0VA1,EQUITY PUT,3.1,3.24,3.22,3.24,,3.27,4,16300
2020-06-26,PETRP220,BRPETR4P0VN4,EQUITY PUT,3.68,3.68,3.68,3.68,,3.8,1,10200
2020-06-26,PETRP230,BRPETR4P0VO2,EQUITY PUT,4.25,4.25,4.25,4.25,,4.38,1,1000
2020-06-26,PETRP237,BRPETR4P0VC7,EQUITY PUT,,,,,,4.84,,
2020-06-26,PETRP244,BRPETR4P0VD5,EQUITY PUT,,,,,,5.32,,
2020-06-26,PETRP267,BRPETR4P0V82,EQUITY PUT,,,,,,6.9,,
2020-06-26,PETRP280,BRPETR4P0S61,EQUITY PUT,,,,,,7.46,,
2020-06-26,PETRP300,BRPETR4P0S53,EQUITY PUT,9,9.57,9.28,9,,9.04,2,200
2020-06-26,PETRP350,BRPETR4P0S38,EQUITY PUT,,,,,,13.4,,
2020-06-26,PETRP400,BRPETR4P0S46,EQUITY PUT,,,,,,18.07,,
2020-06-26,PETRP44,BRPETR4P0VK0,EQUITY PUT,,,,,,0.91,,
2020-06-26,PETRP45,BRPETR4P0VH6,EQUITY PUT,,,,,,1.15,,
2020-06-26,PETRP47,BRPETR4P0VE3,EQUITY PUT,,,,,,1.77,,
2020-06-26,PETRP48,BRPETR4P0VI4,EQUITY PUT,,,,,,2.14,,
2020-06-26,PETRP749,BRPETR4P0V90,EQUITY PUT,,,,,,1.03,,
2020-06-26,PETRQ144,BRPETR4Q0SG3,EQUITY PUT,,,,,,0.91,,
2020-06-26,PETRQ146,BRPETR4Q0SD0,EQUITY PUT,,,,,,0.97,,
2020-06-26,PETRQ149,BRPETR4Q0SK5,EQUITY PUT,,,,,,1.04,,
2020-06-26,PETRQ151,BRPETR4Q0S93,EQUITY PUT,,,,,,1.1,,
2020-06-26,PETRQ155,BRPETR4Q0S69,EQUITY PUT,,,,,,1.17,,
2020-06-26,PETRQ156,BRPETR4Q0SR0,EQUITY PUT,,,,,,1.24,,
2020-06-26,PETRQ159,BRPETR4Q0S85,EQUITY PUT,,,,,,1.32,,
2020-06-26,PETRQ161,BRPETR4Q0SF5,EQUITY PUT,,,,,,1.4,,
2020-06-26,PETRQ164,BRPETR4Q0SQ2,EQUITY PUT,,,,,,1.48,,
2020-06-26,PETRQ166,BRPETR4Q0SM1,EQUITY PUT,,,,,,1.56,,
2020-06-26,PETRQ168,BRPETR4Q0SP4,EQUITY PUT,,,,,,1.65,,
2020-06-26,PETRQ170,BRPETR4Q0S44,EQUITY PUT,,,,,,2.55,,
2020-06-26,PETRQ175,BRPETR4Q0S51,EQUITY PUT,,,,,,1.83,,
2020-06-26,PETRQ219,BRPETR4Q0SO7,EQUITY PUT,,,,,,4.02,,
2020-06-26,PETRQ221,BRPETR4Q0SC2,EQUITY PUT,,,,,,4.17,,
2020-06-26,PETRQ224,BRPETR4Q0SA6,EQUITY PUT,,,,,,4.32,,
2020-06-26,PETRQ226,BRPETR4Q0SI9,EQUITY PUT,,,,,,4.48,,
2020-06-26,PETRQ229,BRPETR4Q0SH1,EQUITY PUT,,,,,,4.63,,
2020-06-26,PETRQ232,BRPETR4Q0S77,EQUITY PUT,,,,,,4.79,,
2020-06-26,PETRQ234,BRPETR4Q0SS8,EQUITY PUT,,,,,,4.95,,
2020-06-26,PETRQ236,BRPETR4Q0SN9,EQUITY PUT,,,,,,5.12,,
2020-06-26,PETRQ239,BRPETR4Q0SL3,EQUITY PUT,,,,,,5.28,,
2020-06-26,PETRQ241,BRPETR4Q0SB4,EQUITY PUT,,,,,,5.45,,
2020-06-26,PETRQ244,BRPETR4Q0ST6,EQUITY PUT,,,,,,5.62,,
2020-06-26,PETRQ246,BRPETR4Q0SE8,EQUITY PUT,,,,,,5.79,,
2020-06-26,PETRQ249,BRPETR4Q0SJ7,EQUITY PUT,,,,,,5.97,,
2020-06-26,PETRQ279,BRPETR4Q0SX8,EQUITY PUT,,,,,,8.21,,
2020-06-26,PETRQ309,BRPETR4Q0SV2,EQUITY PUT,,,,,,10.66,,
2020-06-26,PETRQ340,BRPETR4Q0SU4,EQUITY PUT,,,,,,13.27,,
2020-06-26,PETRQ370,BRPETR4Q0SW0,EQUITY PUT,,,,,,15.99,,
2020-06-26,PETRR189,BRPETR4R0SO6,EQUITY PUT,3.7,3.7,3.7,3.7,,3.49,1,700
2020-06-26,PETRR220,BRPETR4R0SP3,EQUITY PUT,5,5.07,5,5,,5.07,3,5800
2020-06-26,PETRS10,BRPETR4S0OQ9,EQUITY PUT,0.01,0.01,0.01,0.01,,0.01,14,120100
2020-06-26,PETRS101,BRPETR4S0PV6,EQUITY PUT,0.01,0.01,0.01,0.01,,0.01,4,5000
2020-06-26,PETRS109,BRPETR4S0Q91,EQUITY PUT,0.02,0.03,0.02,0.03,,0.02,2,700
2020-06-26,PETRS11,BRPETR4S0OY3,EQUITY PUT,0.01,0.02,0.01,0.02,,0.01,34,479300
2020-06-26,PETRS111,BRPETR4S0QF7,EQUITY PUT,,,,,,0.01,,
2020-06-26,PETRS114,BRPETR4S0OX5,EQUITY PUT,0.02,0.02,0.02,0.02,,0.01,7,9800
2020-06-26,PETRS116,BRPETR4S0QG5,EQUITY PUT,0.02,0.02,0.02,0.02,,0.01,1,100
2020-06-26,PETRS12,BRPETR4S0OR7,EQUITY PUT,0.02,0.03,0.02,0.03,,0.01,9,117800
2020-06-26,PETRS13,BRPETR4S0OZ0,EQUITY PUT,0.03,0.03,0.03,0.03,,0.02,5,25500
2020-06-26,PETRS136,BRPETR4S0P19,EQUITY PUT,0.03,0.05,0.04,0.05,,0.03,17,294500
2020-06-26,PETRS137,BRPETR4S0PC6,EQUITY PUT,0.04,0.04,0.04,0.04,,0.03,1,1000
2020-06-26,PETRS142,BRPETR4S0ND9,EQUITY PUT,0.03,0.04,0.03,0.04,,0.02,8,26800
2020-06-26,PETRS143,BRPETR4S0PF9,EQUITY PUT,0.04,0.05,0.04,0.05,,0.03,31,290500
2020-06-26,PETRS147,BRPETR4S0PB8,EQUITY PUT,0.05,0.06,0.05,0.05,,0.04,4,2400
2020-06-26,PETRS149,BRPETR4S0P01,EQUITY PUT,0.04,0.06,0.04,0.06,,0.04,8,12100
2020-06-26,PETRS15,BRPETR4S0OO4,EQUITY PUT,0.05,0.07,0.05,0.07,,0.05,34,312700
2020-06-26,PETRS152,BRPETR4S0PA0,EQUITY PUT,0.05,0.07,0.06,0.07,,0.05,9,30200
2020-06-26,PETRS157,BRPETR4S0P76,EQUITY PUT,0.03,0.09,0.06,0.09,,0.07,22,9100
2020-06-26,PETRS16,BRPETR4S0OL0,EQUITY PUT,0.07,0.09,0.07,0.09,,0.08,37,738400
2020-06-26,PETRS162,BRPETR4S0NE7,EQUITY PUT,0.06,0.08,0.07,0.08,,0.06,14,16400
2020-06-26,PETRS163,BRPETR4S0PH5,EQUITY PUT,0.08,0.1,0.08,0.1,,0.09,30,491600
2020-06-26,PETRS165,BRPETR3S05O1,EQUITY PUT,,,,,,0.03,,
2020-06-26,PETRS167,BRPETR4S0P92,EQUITY PUT,0.11,0.12,0.11,0.12,,0.12,10,158700
2020-06-26,PETRS169,BRPETR4S0PP8,EQUITY PUT,0.33,0.46,0.4,0.45,,0.46,116,481200
2020-06-26,PETRS17,BRPETR4S0OM8,EQUITY PUT,0.1,0.15,0.13,0.15,,0.14,126,573600
2020-06-26,PETRS172,BRPETR4S0P84,EQUITY PUT,0.12,0.16,0.13,0.15,,0.15,18,61400
2020-06-26,PETRS177,BRPETR4S0PE2,EQUITY PUT,0.16,0.2,0.18,0.19,,0.2,141,626300
2020-06-26,PETRS18,BRPETR4S0OP1,EQUITY PUT,0.17,0.23,0.2,0.23,,0.23,201,942800
2020-06-26,PETRS182,BRPETR4S0PD4,EQUITY PUT,0.2,0.27,0.22,0.27,,0.27,78,285500
2020-06-26,PETRS187,BRPETR4S0PG7,EQUITY PUT,0.25,0.35,0.3,0.35,,0.35,63,125100
2020-06-26,PETRS189,BRPETR4S0OJ4,EQUITY PUT,0.29,0.41,0.33,0.4,,0.4,302,1923000
2020-06-26,PETRS19,BRPETR4S0LH4,EQUITY PUT,0.14,0.18,0.15,0.18,,0.18,41,145000
2020-06-26,PETRS193,BRPETR4S0PQ6,EQUITY PUT,0.43,0.6,0.54,0.59,,0.59,424,1117900
2020-06-26,PETRS195,BRPETR4S0PS2,EQUITY PUT,1.78,2.26,2.04,2.23,,2.27,40,78300
2020-06-26,PETRS196,BRPETR4S0PT0,EQUITY PUT,1.12,1.55,1.38,1.49,,1.55,83,309600
2020-06-26,PETRS199,BRPETR4S0OG0,EQUITY PUT,0.49,0.7,0.59,0.69,,0.68,1141,4965500
2020-06-26,PETRS20,BRPETR4S0LI2,EQUITY PUT,0.22,0.31,0.26,0.31,,0.3,134,735600
2020-06-26,PETRS200,BRPETR4S0O44,EQUITY PUT,0.37,0.53,0.46,0.52,,0.52,368,2399800
2020-06-26,PETRS201,BRPETR4S0PN3,EQUITY PUT,0.55,0.78,0.66,0.78,,0.77,159,440300
2020-06-26,PETRS203,BRPETR4S0PX2,EQUITY PUT,2.76,2.88,2.8,2.88,,3.1,2,17000
2020-06-26,PETRS204,BRPETR4S0PR4,EQUITY PUT,0.81,1.14,0.99,1.14,,1.11,417,1854400
2020-06-26,PETRS205,BRPETR4S0PM5,EQUITY PUT,1.21,1.71,1.52,1.7,,1.71,325,2463900
2020-06-26,PETRS206,BRPETR4S0PL7,EQUITY PUT,0.73,1,0.88,1,,0.99,228,827900
2020-06-26,PETRS209,BRPETR3S05W4,EQUITY PUT,,,,,,0.4,,
2020-06-26,PETRS210,BRPETR4S0O69,EQUITY PUT,0.63,0.9,0.78,0.9,,0.87,531,3795700
2020-06-26,PETRS212,BRPETR4S0OE5,EQUITY PUT,0.91,1.27,1.09,1.22,,1.25,326,1495200
2020-06-26,PETRS22,BRPETR3S05X2,EQUITY PUT,1.12,1.2,1.19,1.2,,0.8,3,2100
2020-06-26,PETRS220,BRPETR4S0O36,EQUITY PUT,1.05,1.42,1.27,1.37,,1.39,457,1816000
2020-06-26,PETRS221,BRPETR4S0PO1,EQUITY PUT,1.47,1.88,1.69,1.87,,1.89,42,117400
2020-06-26,PETRS229,BRPETR4S0OK2,EQUITY PUT,2.03,2.47,2.19,2.47,,2.47,182,1119700
2020-06-26,PETRS23,BRPETR3S05Y0,EQUITY PUT,,,,,,1.44,,
2020-06-26,PETRS230,BRPETR4S0O51,EQUITY PUT,1.67,2.05,1.88,2.03,,2.08,72,122600
2020-06-26,PETRS231,BRPETR4S0PK9,EQUITY PUT,,,,,,4.71,,
2020-06-26,PETRS234,BRPETR4S0PI3,EQUITY PUT,2.47,2.91,2.81,2.84,,2.88,7,68000
2020-06-26,PETRS236,BRPETR4S0PW4,EQUITY PUT,,,,,,5.43,,
2020-06-26,PETRS238,BRPETR4S0PY0,EQUITY PUT,,,,,,5.19,,
2020-06-26,PETRS239,BRPETR4S0NW9,EQUITY PUT,2.5,2.65,2.57,2.65,,2.67,2,10000
2020-06-26,PETRS24,BRPETR4S0RF5,EQUITY PUT,,,,,,6.3,,
2020-06-26,PETRS240,BRPETR3S0617,EQUITY PUT,,,,,,2.28,,
2020-06-26,PETRS241,BRPETR4S0PU8,EQUITY PUT,,,,,,3.55,,
2020-06-26,PETRS246,BRPETR4S0NY5,EQUITY PUT,2.76,3.29,3.04,3.29,,3.32,88,1326700
2020-06-26,PETRS25,BRPETR4S0RE8,EQUITY PUT,6.74,6.75,6.74,6.75,,6.93,2,1100
2020-06-26,PETRS250,BRPETR3S0609,EQUITY PUT,,,,,,3.22,,
2020-06-26,PETRS252,BRPETR4S0OH8,EQUITY PUT,4.11,4.43,4.24,4.43,,4.48,5,700
2020-06-26,PETRS256,BRPETR4S0O10,EQUITY PUT,3.89,4.15,4,4.15,,4.24,5,500
2020-06-26,PETRS26,BRPETR4S0LK8,EQUITY PUT,3.42,3.55,3.52,3.55,,3.78,6,2200
2020-06-26,PETRS260,BRPETR3S05Z7,EQUITY PUT,,,,,,4.19,,
2020-06-26,PETRS265,BRPETR4S0N60,EQUITY PUT,4.7,4.91,4.82,4.91,,4.95,2,10500
2020-06-26,PETRS274,BRPETR4S0OA3,EQUITY PUT,6.6,6.6,6.6,6.6,,6.65,1,1800
2020-06-26,PETRS275,BRPETR4S0N11,EQUITY PUT,5.49,5.91,5.74,5.86,,5.92,6,6500
2020-06-26,PETRS278,BRPETR4S0QM3,EQUITY PUT,,,,,,8.38,,
2020-06-26,PETRS279,BRPETR4S0NZ2,EQUITY PUT,,,,,,6.41,,
2020-06-26,PETRS282,BRPETR4S0OI6,EQUITY PUT,7.22,7.22,7.22,7.22,,7.39,1,300
2020-06-26,PETRS286,BRPETR4S0MY7,EQUITY PUT,6.65,6.65,6.65,6.65,,6.9,1,1500
2020-06-26,PETRS287,BRPETR4S0O85,EQUITY PUT,7.85,7.85,7.85,7.85,,7.89,1,200
2020-06-26,PETRS288,BRPETR4S0NX7,EQUITY PUT,6.9,7,6.94,7,,7.15,8,1200
2020-06-26,PETRS289,BRPETR4S0Q42,EQUITY PUT,,,,,,9.13,,
2020-06-26,PETRS29,BRPETR4S0OD7,EQUITY PUT,8.09,8.62,8.48,8.62,,8.63,7,2200
2020-06-26,PETRS293,BRPETR4S0N94,EQUITY PUT,,,,,,7.64,,
2020-06-26,PETRS294,BRPETR4S0Q34,EQUITY PUT,,,,,,10.12,,
2020-06-26,PETRS296,BRPETR4S0O28,EQUITY PUT,7.65,7.65,7.65,7.65,,8.13,1,300
2020-06-26,PETRS299,BRPETR4S0PJ1,EQUITY PUT,9.35,9.45,9.4,9.45,,9.62,2,200
2020-06-26,PETRS302,BRPETR4S0O77,EQUITY PUT,8.82,9.3,9.07,9.3,,9.37,3,9000
2020-06-26,PETRS306,BRPETR4S0MW1,EQUITY PUT,8.61,8.9,8.82,8.9,,8.88,23,5700
2020-06-26,PETRS312,BRPETR4S0OB1,EQUITY PUT,,,,,,10.37,,
2020-06-26,PETRS315,BRPETR4S0QL5,EQUITY PUT,,,,,,11.61,,
2020-06-26,PETRS316,BRPETR4S0N52,EQUITY PUT,,,,,,9.87,,
2020-06-26,PETRS317,BRPETR4S0O93,EQUITY PUT,,,,,,10.87,,
2020-06-26,PETRS318,BRPETR3S05J1,EQUITY PUT,,,,,,9.83,,
2020-06-26,PETRS319,BRPETR4S0R58,EQUITY PUT,,,,,,11.12,,
2020-06-26,PETRS322,BRPETR4S0N03,EQUITY PUT,10,10.63,10.53,10.58,,10.62,4,1400
2020-06-26,PETRS324,BRPETR4S0RA6,EQUITY PUT,,,,,,12.11,,
2020-06-26,PETRS331,BRPETR4S0NK4,EQUITY PUT,,,,,,11.36,,
2020-06-26,PETRS334,BRPETR4S0OF2,EQUITY PUT,,,,,,12.61,,
2020-06-26,PETRS335,BRPETR4S0MZ4,EQUITY PUT,,,,,,11.86,,
2020-06-26,PETRS338,BRPETR4S0QX0,EQUITY PUT,,,,,,13.11,,
2020-06-26,PETRS339,BRPETR4S0O02,EQUITY PUT,,,,,,12.36,,
2020-06-26,PETRS34,BRPETR4S0QR2,EQUITY PUT,,,,,,13.36,,
2020-06-26,PETRS342,BRPETR3S05K9,EQUITY PUT,,,,,,12.32,,
2020-06-26,PETRS344,BRPETR4S0QP6,EQUITY PUT,,,,,,13.61,,
2020-06-26,PETRS345,BRPETR4S0N78,EQUITY PUT,,,,,,12.86,,
2020-06-26,PETRS349,BRPETR4S0QN1,EQUITY PUT,,,,,,14.1,,
2020-06-26,PETRS352,BRPETR4S0QV4,EQUITY PUT,,,,,,14.35,,
2020-06-26,PETRS354,BRPETR4S0QD2,EQUITY PUT,,,,,,14.6,,
2020-06-26,PETRS355,BRPETR4S0N37,EQUITY PUT,,,,,,13.85,,
2020-06-26,PETRS359,BRPETR4S0R90,EQUITY PUT,,,,,,15.1,,
2020-06-26,PETRS362,BRPETR4S0QA8,EQUITY PUT,,,,,,15.35,,
2020-06-26,PETRS364,BRPETR4S0QU6,EQUITY PUT,,,,,,15.6,,
2020-06-26,PETRS365,BRPETR4S0N86,EQUITY PUT,,,,,,14.85,,
2020-06-26,PETRS369,BRPETR4S0RB4,EQUITY PUT,,,,,,16.1,,
2020-06-26,PETRS372,BRPETR4S0QY8,EQUITY PUT,,,,,,16.35,,
2020-06-26,PETRS375,BRPETR4S0NA5,EQUITY PUT,,,,,,15.85,,
2020-06-26,PETRS377,BRPETR4S0Q83,EQUITY PUT,,,,,,16.85,,
2020-06-26,PETRS379,BRPETR4S0QJ9,EQUITY PUT,,,,,,17.1,,
2020-06-26,PETRS38,BRPETR4S0QW2,EQUITY PUT,,,,,,17.35,,
2020-06-26,PETRS382,BRPETR4S0N45,EQUITY PUT,,,,,,16.6,,
2020-06-26,PETRS384,BRPETR4S0Q75,EQUITY PUT,,,,,,17.6,,
2020-06-26,PETRS387,BRPETR4S0R66,EQUITY PUT,,,,,,17.85,,
2020-06-26,PETRS389,BRPETR4S0Q67,EQUITY PUT,,,,,,18.1,,
2020-06-26,PETRS392,BRPETR4S0QQ4,EQUITY PUT,,,,,,18.35,,
2020-06-26,PETRS394,BRPETR4S0R41,EQUITY PUT,,,,,,18.6,,
2020-06-26,PETRS399,BRPETR4S0RC2,EQUITY PUT,,,,,,19.1,,
2020-06-26,PETRS402,BRPETR4S0RD0,EQUITY PUT,,,,,,19.35,,
2020-06-26,PETRS404,BRPETR4S0Q18,EQUITY PUT,,,,,,19.6,,
2020-06-26,PETRS405,BRPETR4S0N29,EQUITY PUT,,,,,,18.85,,
2020-06-26,PETRS407,BRPETR4S0QO9,EQUITY PUT,,,,,,19.84,,
2020-06-26,PETRS409,BRPETR4S0R17,EQUITY PUT,,,,,,20.09,,
2020-06-26,PETRS41,BRPETR4S0OT3,EQUITY PUT,0.02,0.02,0.02,0.02,,0.01,7,7200
2020-06-26,PETRS412,BRPETR4S0R09,EQUITY PUT,,,,,,20.34,,
2020-06-26,PETRS414,BRPETR4S0QH3,EQUITY PUT,,,,,,20.59,,
2020-06-26,PETRS417,BRPETR4S0QI1,EQUITY PUT,,,,,,20.84,,
2020-06-26,PETRS419,BRPETR4S0QS0,EQUITY PUT,,,,,,21.09,,
2020-06-26,PETRS42,BRPETR3S05S2,EQUITY PUT,,,,,,0.01,,
2020-06-26,PETRS422,BRPETR4S0Q26,EQUITY PUT,,,,,,21.34,,
2020-06-26,PETRS424,BRPETR4S0R82,EQUITY PUT,,,,,,21.59,,
2020-06-26,PETRS427,BRPETR4S0R74,EQUITY PUT,,,,,,21.84,,
2020-06-26,PETRS429,BRPETR4S0PZ7,EQUITY PUT,,,,,,22.09,,
2020-06-26,PETRS43,BRPETR3S05U8,EQUITY PUT,,,,,,0.01,,
2020-06-26,PETRS432,BRPETR4S0QC4,EQUITY PUT,,,,,,22.34,,
2020-06-26,PETRS437,BRPETR4S0QB6,EQUITY PUT,,,,,,22.84,,
2020-06-26,PETRS439,BRPETR4S0Q59,EQUITY PUT,,,,,,23.09,,
2020-06-26,PETRS44,BRPETR3S05R4,EQUITY PUT,0.03,0.05,0.04,0.05,,0.01,4,600
2020-06-26,PETRS442,BRPETR4S0Q00,EQUITY PUT,,,,,,23.34,,
2020-06-26,PETRS444,BRPETR4S0R33,EQUITY PUT,,,,,,23.59,,
2020-06-26,PETRS447,BRPETR4S0R25,EQUITY PUT,,,,,,23.84,,
2020-06-26,PETRS449,BRPETR4S0QZ5,EQUITY PUT,,,,,,24.09,,
2020-06-26,PETRS45,BRPETR3S05M5,EQUITY PUT,,,,,,0.01,,
2020-06-26,PETRS46,BRPETR4S0ON6,EQUITY PUT,0.09,0.11,0.09,0.11,,0.1,11,137500
2020-06-26,PETRS47,BRPETR3S05Q6,EQUITY PUT,,,,,,0.07,,
2020-06-26,PETRS48,BRPETR3S05T0,EQUITY PUT,0.17,0.2,0.19,0.2,,0.12,3,63000
2020-06-26,PETRS49,BRPETR3S05N3,EQUITY PUT,,,,,,0.18,,
2020-06-26,PETRS499,BRPETR4S0P50,EQUITY PUT,0.01,0.01,0.01,0.01,,0.01,2,17000
2020-06-26,PETRS50,BRPETR3S05P8,EQUITY PUT,,,,,,0.3,,
2020-06-26,PETRS51,BRPETR3S05V6,EQUITY PUT,,,,,,0.57,,
2020-06-26,PETRS525,BRPETR3S05L7,EQUITY PUT,,,,,,1.09,,
2020-06-26,PETRS56,BRPETR4S0OC9,EQUITY PUT,5.7,5.7,5.7,5.7,,6.16,1,100
2020-06-26,PETRS599,BRPETR4S0P68,EQUITY PUT,,,,,,0.01,,
2020-06-26,PETRS659,BRPETR4S0OW7,EQUITY PUT,0.01,0.01,0.01,0.01,,0.01,2,22600
2020-06-26,PETRS68,BRPETR4S0QE0,EQUITY PUT,0.01,0.01,0.01,0.01,,0.01,1,3800
2020-06-26,PETRS77,BRPETR4S0NN8,EQUITY PUT,5.14,5.65,5.31,5.65,,5.68,2,3000
2020-06-26,PETRS799,BRPETR4S0OS5,EQUITY PUT,0.01,0.01,0.01,0.01,,0.01,1,15000
2020-06-26,PETRS84,BRPETR4S0QT8,EQUITY PUT,0.03,0.03,0.03,0.03,,0.02,13,27000
2020-06-26,PETRS85,BRPETR4S0QK7,EQUITY PUT,0.01,0.02,0.01,0.02,,0.01,17,190000
2020-06-26,PETRS859,BRPETR4S0OV9,EQUITY PUT,,,,,,0.01,,
2020-06-26,PETRS86,BRPETR4S0LL6,EQUITY PUT,3.98,4,3.99,3.98,,4.01,2,6000
2020-06-26,PETRS939,BRPETR4S0P27,EQUITY PUT,,,,,,0.01,,
2020-06-26,PETRS959,BRPETR4S0P43,EQUITY PUT,0.01,0.01,0.01,0.01,,0.01,1,100
2020-06-26,PETRS979,BRPETR4S0P35,EQUITY PUT,,,,,,0.01,,
2020-06-26,PETRS999,BRPETR4S0OU1,EQUITY PUT,0.01,0.01,0.01,0.01,,0.01,3,50000
2020-06-26,PETRT105,BRPETR4T0S71,EQUITY PUT,0.04,0.04,0.04,0.04,,0.03,7,9000
2020-06-26,PETRT115,BRPETR4T0S48,EQUITY PUT,0.05,0.06,0.05,0.06,,0.04,6,17100
2020-06-26,PETRT119,BRPETR4T0SQ9,EQUITY PUT,,,,,,0.19,,
2020-06-26,PETRT125,BRPETR4T0S55,EQUITY PUT,0.06,0.08,0.07,0.07,,0.06,4,14700
2020-06-26,PETRT126,BRPETR4T0SU1,EQUITY PUT,,,,,,0.23,,
2020-06-26,PETRT127,BRPETR4T0SJ4,EQUITY PUT,0.06,0.08,0.06,0.08,,0.07,4,10200
2020-06-26,PETRT141,BRPETR4T0SY3,EQUITY PUT,0.19,0.2,0.19,0.19,,0.21,2,14000
2020-06-26,PETRT145,BRPETR4T0SA3,EQUITY PUT,0.12,0.15,0.13,0.15,,0.14,21,65000
2020-06-26,PETRT15,BRPETR4T0ON5,EQUITY PUT,0.09,0.1,0.09,0.1,,0.09,19,162300
2020-06-26,PETRT151,BRPETR4T0ST3,EQUITY PUT,0.48,0.59,0.55,0.59,,0.61,11,12300
2020-06-26,PETRT153,BRPETR4T0SD7,EQUITY PUT,0.15,0.17,0.15,0.17,,0.17,11,42100
2020-06-26,PETRT159,BRPETR4T0SV9,EQUITY PUT,0.22,0.24,0.23,0.24,,0.25,7,73200
2020-06-26,PETRT162,BRPETR4T0SZ0,EQUITY PUT,0.25,0.25,0.25,0.25,,0.28,6,5500
2020-06-26,PETRT165,BRPETR4T0S97,EQUITY PUT,0.24,0.3,0.27,0.3,,0.31,6,10700
2020-06-26,PETRT166,BRPETR4T0SW7,EQUITY PUT,0.48,0.5,0.49,0.5,,0.5,3,13000
2020-06-26,PETRT167,BRPETR4T0SE5,EQUITY PUT,0.3,0.34,0.3,0.34,,0.34,14,47800
2020-06-26,PETRT169,BRPETR4T0SM8,EQUITY PUT,0.33,0.36,0.35,0.35,,0.38,11,53600
2020-06-26,PETRT17,BRPETR3T0574,EQUITY PUT,,,,,,0.22,,
2020-06-26,PETRT170,BRPETR3T0566,EQUITY PUT,,,,,,0.19,,
2020-06-26,PETRT172,BRPETR4T0SC9,EQUITY PUT,0.35,0.41,0.37,0.4,,0.42,35,111000
2020-06-26,PETRT175,BRPETR4T0SB1,EQUITY PUT,0.4,0.45,0.42,0.45,,0.46,23,5000
2020-06-26,PETRT179,BRPETR4T0SX5,EQUITY PUT,0.45,0.56,0.5,0.56,,0.55,23,96600
2020-06-26,PETRT180,BRPETR3T0558,EQUITY PUT,,,,,,0.25,,
2020-06-26,PETRT182,BRPETR4T0SP1,EQUITY PUT,1.51,1.74,1.65,1.73,,1.75,36,134600
2020-06-26,PETRT185,BRPETR3T0525,EQUITY PUT,0.49,0.49,0.49,0.49,,0.29,1,300
2020-06-26,PETRT187,BRPETR4T0SF2,EQUITY PUT,0.62,0.74,0.67,0.74,,0.74,10,37500
2020-06-26,PETRT189,BRPETR4T0T05,EQUITY PUT,0.65,0.81,0.74,0.8,,0.81,46,74600
2020-06-26,PETRT190,BRPETR3T0582,EQUITY PUT,,,,,,0.34,,
